course_ref,credits,final_grade,grade_status,source_id,student_ref,term_code
c-197bbcab5f83,3.0,8.46,[B+ - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T1
c-75d4f37533c7,2.0,7.24,[B - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T1
c-c98b3d2cbed2,3.0,6.56,[C+ - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T1
c-e4478a88adf8,3.0,6.83,[C+ - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T1
c-b9332861d79b,3.0,7.77,[B - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T2
c-c4486831429c,2.0,7.53,[B - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T2
c-de56e722b15e,3.0,9.4,[A - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T2
c-e57d90ceec8b,3.0,6.96,[C+ - ],v59-empty-program-students,s-508e74bf33de,2022-2023-T2
c-05882e3b4b3c,3.0,6.22,[C - ],v59-empty-program-students,s-51d97a1f76e7,2022-2023-T1
c-3d89c603942e,3.0,6.92,[C+ - ],v59-empty-program-students,s-51d97a1f76e7,2022-2023-T1
c-3e36f63ed0a8,2.0,4.32,Không đạt,v59-empty-program-students,s-51d97a1f76e7,2022-2023-T1
c-b1d5fab53fce,3.0,3.81,Không đạt,v59-empty-program-students,s-51d97a1f76e7,2022-2023-T1
c-2b398b3d65d1,3.0,5.61,[C - ],v59-empty-program-students,s-51d97a1f76e7,2022-2023-T2
c-2e6957a47df7,3.0,5.93,[C - ],v59-empty-program-students,s-51d97a1f76e7,2022-2023-T2
c-7d05290ffcfe,2.0,7.47,[B - ],v59-empty-program-students,s-51d97a1f76e7,2022-2023-T2
c-960eb21b13c4,3.0,7.08,[B - ],v59-empty-program-students,s-51d97a1f76e7,2022-2023-T2
c-0036aa4e7373,3.0,8.28,[B+ - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T1
c-18bc684b9438,2.0,8.11,[B+ - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T1
c-33f19e628ef8,3.0,8.65,[A - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T1
c-e3d6a0bd8931,3.0,8.63,[A - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T1
c-570b1a7f0b4b,3.0,7.65,[B - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T2
c-82dd45fc768e,2.0,5.85,[C - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T2
c-97ae6be1df33,3.0,8.34,[B+ - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T2
c-a39308fed933,3.0,8.4,[B+ - ],v59-empty-program-students,s-51fb5bb40040,2022-2023-T2
c-1162b9769590,3.0,4.47,Không đạt,v59-empty-program-students,s-5287aff3b4ca,2022-2023-T1
c-2b8688bedd75,3.0,5.72,[C - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T1
c-620fa128c1e7,3.0,7.91,[B - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T1
c-a59084914daa,3.0,5.61,[C - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T1
c-1703d1bd4a2d,2.0,7.37,[B - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T2
c-1f95f4d35425,2.0,5.38,[D+ - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T2
c-4060e66b34e0,3.0,6.02,[C - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T2
c-b3ecb298281a,3.0,5.67,[C - ],v59-empty-program-students,s-5287aff3b4ca,2022-2023-T2
c-146be7992fb2,3.0,6.93,[C+ - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T1
c-31e0d42023d3,2.0,6.24,[C - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T1
c-ae202d780cc8,2.0,7.95,[B - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T1
c-ed97342de7c0,3.0,6.43,[C - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T1
c-5441fea50b07,3.0,8.0,[B - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T2
c-6748f314f056,2.0,7.65,[B - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T2
c-8210c866bcc4,3.0,7.13,[B - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T2
c-e3ef382f9304,3.0,8.98,[A - ],v59-empty-program-students,s-52a05d5bfa8f,2022-2023-T2
c-5eb27204a0bd,3.0,4.16,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T1
c-8272f328f23a,2.0,2.0,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T1
c-8ae8b65804f7,3.0,2.39,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T1
c-cdc11d5fe7fa,2.0,2.86,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T1
c-359fd5f3c42d,2.0,3.09,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T2
c-4b7c3bd0c8c3,3.0,4.4,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T2
c-ec4d477de589,3.0,5.08,[D+ - ],v59-empty-program-students,s-53632a36cd4d,2022-2023-T2
c-fdd233ad82d3,3.0,2.35,Không đạt,v59-empty-program-students,s-53632a36cd4d,2022-2023-T2
c-5fa2892e27da,3.0,6.54,[C+ - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T1
c-6f5388d63656,3.0,7.05,[B - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T1
c-caba5dad2203,2.0,8.32,[B+ - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T1
c-cfeca0e716f2,3.0,6.53,[C+ - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T1
c-862e83867500,3.0,6.94,[C+ - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T2
c-a4d771bbee73,3.0,7.6,[B - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T2
c-b011d1a5ef74,3.0,8.36,[B+ - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T2
c-cb78b6d121ec,3.0,6.94,[C+ - ],v59-empty-program-students,s-53c5a1cf1800,2022-2023-T2
c-5689b46c4fb1,3.0,5.79,[C - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T1
c-919a5137237e,3.0,6.45,[C - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T1
c-aee1a9d8f313,3.0,6.15,[C - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T1
c-f949c4740cba,3.0,6.77,[C+ - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T1
c-454f39fffcd4,3.0,6.49,[C - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T2
c-62709c75579f,3.0,7.37,[B - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T2
c-a8051154f62e,3.0,7.78,[B - ],v59-empty-program-students,s-53e35bf84b38,2022-2023-T2
c-eca66b3256e7,2.0,4.66,Không đạt,v59-empty-program-students,s-53e35bf84b38,2022-2023-T2
c-10ad9de7842b,3.0,8.71,[A - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T1
c-36784c778cfd,3.0,8.31,[B+ - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T1
c-3f6c7dfbe9eb,3.0,7.2,[B - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T1
c-a8cf387aba49,3.0,6.57,[C+ - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T1
c-16a902d1a293,2.0,7.63,[B - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T2
c-3254971c6cd2,3.0,7.76,[B - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T2
c-9cd7771b843f,2.0,7.4,[B - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T2
c-ba626a01741a,3.0,8.62,[A - ],v59-empty-program-students,s-54f6fd029990,2022-2023-T2
c-007736d36bc8,2.0,7.85,[B - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T1
c-08be4290d308,3.0,7.44,[B - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T1
c-b660a5637ad0,3.0,7.26,[B - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T1
c-fc091f22afed,3.0,8.41,[B+ - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T1
c-39d3a9034a03,3.0,7.44,[B - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T2
c-58e85c547cd7,3.0,8.29,[B+ - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T2
c-6d4eb218cc31,3.0,9.31,[A - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T2
c-de362a658e91,3.0,6.14,[C - ],v59-empty-program-students,s-56093d3067a5,2022-2023-T2
c-0a1cbd3dde79,2.0,8.07,[B+ - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T1
c-0b30801339f2,3.0,5.91,[C - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T1
c-7f6339102214,2.0,8.27,[B+ - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T1
c-ec9753f40391,3.0,8.14,[B+ - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T1
c-146194fc5303,3.0,7.82,[B - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T2
c-3eb1539539d7,3.0,6.43,[C - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T2
c-41d0a0027cd5,3.0,6.9,[C+ - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T2
c-d626e93a9a57,3.0,6.66,[C+ - ],v59-empty-program-students,s-562c30e8c813,2022-2023-T2
c-29e7ca18fec9,3.0,7.4,[B - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T1
c-371e4051e450,3.0,7.92,[B - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T1
c-a4c4e4a3e1cb,2.0,7.48,[B - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T1
c-c80e5e97a3fa,2.0,5.79,[C - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T1
c-27b5f1a1bc20,2.0,7.87,[B - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T2
c-93b04c729bda,3.0,5.66,[C - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T2
c-a5d796a60674,2.0,7.18,[B - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T2
c-c72e4fec5d25,3.0,5.22,[D+ - ],v59-empty-program-students,s-568a71ccd1ed,2022-2023-T2
c-548a4efd208e,2.0,4.58,Không đạt,v59-empty-program-students,s-56d3aed1a041,2022-2023-T1
c-b8c0b9864495,3.0,4.25,Không đạt,v59-empty-program-students,s-56d3aed1a041,2022-2023-T1
c-c626ac6d363a,3.0,4.62,Không đạt,v59-empty-program-students,s-56d3aed1a041,2022-2023-T1
c-cf7b4f36b24f,3.0,6.34,[C - ],v59-empty-program-students,s-56d3aed1a041,2022-2023-T1
c-5d1dd28ee191,3.0,5.3,[D+ - ],v59-empty-program-students,s-56d3aed1a041,2022-2023-T2
c-6be2905eddcf,3.0,6.36,[C - ],v59-empty-program-students,s-56d3aed1a041,2022-2023-T2
c-a8b91965c8ee,3.0,5.74,[C - ],v59-empty-program-students,s-56d3aed1a041,2022-2023-T2
c-d611295e2e30,3.0,7.24,[B - ],v59-empty-program-students,s-56d3aed1a041,2022-2023-T2
c-40133a04a0c7,2.0,9.4,[A - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T1
c-59f4c16b166a,3.0,9.4,[A - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T1
c-8a029cb8e9d3,3.0,8.38,[B+ - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T1
c-b316051665b4,2.0,9.4,[A - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T1
c-5776cb0bb41f,3.0,9.4,[A - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T2
c-a460b416fb16,3.0,9.4,[A - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T2
c-b68830850501,3.0,8.32,[B+ - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T2
c-c971bdee2542,3.0,9.4,[A - ],v59-empty-program-students,s-56d87ff1fa1d,2022-2023-T2
c-452aea2dc216,3.0,6.28,[C - ],v59-empty-program-students,s-5779d50cf112,2022-2023-T1
c-57fedccae878,3.0,6.88,[C+ - ],v59-empty-program-students,s-5779d50cf112,2022-2023-T1
c-9e66f81fd173,3.0,5.65,[C - ],v59-empty-program-students,s-5779d50cf112,2022-2023-T1
c-ce2b760c7dd6,3.0,7.01,[B - ],v59-empty-program-students,s-5779d50cf112,2022-2023-T1
c-962b62dbf1c2,3.0,4.8,Không đạt,v59-empty-program-students,s-5779d50cf112,2022-2023-T2
c-98aa67f75b69,3.0,6.4,[C - ],v59-empty-program-students,s-5779d50cf112,2022-2023-T2
c-a3217a31f512,3.0,5.73,[C - ],v59-empty-program-students,s-5779d50cf112,2022-2023-T2
c-d626a9073b3c,3.0,3.71,Không đạt,v59-empty-program-students,s-5779d50cf112,2022-2023-T2
c-1a339eefa74b,3.0,9.4,[A - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T1
c-297e07730a8d,3.0,9.04,[A - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T1
c-891bb7bcf6d5,2.0,7.48,[B - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T1
c-d4361b24e13f,3.0,7.24,[B - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T1
c-1436a71b68db,3.0,9.4,[A - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T2
c-60f2049281f7,2.0,6.92,[C+ - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T2
c-86ed9e326ab4,3.0,9.4,[A - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T2
c-ea5fe51d8463,3.0,8.65,[A - ],v59-empty-program-students,s-5812e2a360a5,2022-2023-T2
c-72c14ab01325,3.0,7.68,[B - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T1
c-8cacfb4db03a,3.0,9.2,[A - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T1
c-be19445e68cf,3.0,5.53,[C - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T1
c-e113c2482012,2.0,7.51,[B - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T1
c-083968a79331,3.0,8.15,[B+ - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T2
c-3278becf7195,2.0,8.23,[B+ - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T2
c-570f3dd5488e,3.0,9.04,[A - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T2
c-797c8b2e453f,2.0,7.43,[B - ],v59-empty-program-students,s-5820a252ea7d,2022-2023-T2
c-698116b91172,3.0,6.39,[C - ],v59-empty-program-students,s-583744b540b2,2022-2023-T1
c-c461d8a6b371,2.0,5.18,[D+ - ],v59-empty-program-students,s-583744b540b2,2022-2023-T1
c-d41bc07f0463,3.0,7.07,[B - ],v59-empty-program-students,s-583744b540b2,2022-2023-T1
c-f97787cb6c21,3.0,7.31,[B - ],v59-empty-program-students,s-583744b540b2,2022-2023-T1
c-240a6d325c6d,3.0,7.04,[B - ],v59-empty-program-students,s-583744b540b2,2022-2023-T2
c-2abfbe97cccf,3.0,5.43,[D+ - ],v59-empty-program-students,s-583744b540b2,2022-2023-T2
c-64ee448d7ff5,3.0,6.39,[C - ],v59-empty-program-students,s-583744b540b2,2022-2023-T2
c-b1b8c2279829,2.0,4.73,Không đạt,v59-empty-program-students,s-583744b540b2,2022-2023-T2
c-229966511608,3.0,8.15,[B+ - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T1
c-3a4479288bd5,3.0,7.77,[B - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T1
c-49fe241d0a27,3.0,6.84,[C+ - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T1
c-b9f0a9c949d2,3.0,7.92,[B - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T1
c-00f899d5c91f,3.0,8.47,[B+ - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T2
c-057943fb679c,3.0,8.54,[A - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T2
c-40bce3f35965,3.0,8.21,[B+ - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T2
c-75e5f312dff0,2.0,8.09,[B+ - ],v59-empty-program-students,s-58b4e1ddba9c,2022-2023-T2
c-0cdbd2650bf4,2.0,7.25,[B - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T1
c-38cb2339307e,3.0,7.28,[B - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T1
c-6e5d5f6531cd,3.0,5.6,[C - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T1
c-8012010fb185,3.0,4.83,Không đạt,v59-empty-program-students,s-59d8f570fd3d,2022-2023-T1
c-054723400ddb,3.0,7.43,[B - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T2
c-2bd582e5f3c3,3.0,6.31,[C - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T2
c-98ceaa74f744,3.0,7.01,[B - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T2
c-ac8141fa5851,3.0,7.35,[B - ],v59-empty-program-students,s-59d8f570fd3d,2022-2023-T2
c-2558aaae93b9,3.0,5.57,[C - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T1
c-2a9606556857,3.0,5.18,[D+ - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T1
c-694402e7b60b,3.0,6.77,[C+ - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T1
c-a4cdd302f7f1,3.0,5.58,[C - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T1
c-00c25d55ac9f,3.0,6.28,[C - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T2
c-602e338dda2d,3.0,4.81,Không đạt,v59-empty-program-students,s-5ae4011c8b91,2022-2023-T2
c-a3b71d7b195c,3.0,5.45,[D+ - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T2
c-d714dad5ec32,3.0,7.09,[B - ],v59-empty-program-students,s-5ae4011c8b91,2022-2023-T2
c-016233e58907,3.0,5.1,[D+ - ],v59-empty-program-students,s-5b60aa144ea0,2022-2023-T1
c-3041d97977db,3.0,4.95,Không đạt,v59-empty-program-students,s-5b60aa144ea0,2022-2023-T1
c-79f17704a137,2.0,3.33,Không đạt,v59-empty-program-students,s-5b60aa144ea0,2022-2023-T1
c-af76aa07e4b6,3.0,5.03,[D+ - ],v59-empty-program-students,s-5b60aa144ea0,2022-2023-T1
c-725807b36f04,3.0,5.12,[D+ - ],v59-empty-program-students,s-5b60aa144ea0,2022-2023-T2
c-cabeec92fd8b,2.0,6.93,[C+ - ],v59-empty-program-students,s-5b60aa144ea0,2022-2023-T2
c-d4e9e144440e,2.0,5.08,[D+ - ],v59-empty-program-students,s-5b60aa144ea0,2022-2023-T2
c-db5cb9ecd7f6,3.0,5.11,[D+ - ],v59-empty-program-students,s-5b60aa144ea0,2022-2023-T2
c-0da69d1d77b0,3.0,7.4,[B - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T1
c-77b293800dc4,3.0,9.4,[A - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T1
c-c947c9aff452,3.0,9.14,[A - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T1
c-e3e45fad2d34,3.0,7.3,[B - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T1
c-5cf3aa756f36,3.0,8.3,[B+ - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T2
c-5f854eee2f30,3.0,7.43,[B - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T2
c-6a3b27d2ab7e,3.0,9.14,[A - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T2
c-cd5c180c62bc,3.0,9.4,[A - ],v59-empty-program-students,s-5c17b7e9e774,2022-2023-T2
c-18e240b7b86f,3.0,8.54,[A - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T1
c-24a0ee00532c,3.0,8.93,[A - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T1
c-3361b01e2555,3.0,7.21,[B - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T1
c-964df4445487,3.0,7.76,[B - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T1
c-159d96ae7716,2.0,8.5,[A - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T2
c-5a535b53ea16,2.0,5.37,[D+ - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T2
c-90b464393969,3.0,6.78,[C+ - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T2
c-aa08822b527f,3.0,6.93,[C+ - ],v59-empty-program-students,s-5d2880d14839,2022-2023-T2
c-1e86d74adc55,2.0,3.97,Không đạt,v59-empty-program-students,s-5db7723060e8,2022-2023-T1
c-5d24c7cdf354,3.0,4.82,Không đạt,v59-empty-program-students,s-5db7723060e8,2022-2023-T1
c-b6da571f5d18,3.0,5.54,[C - ],v59-empty-program-students,s-5db7723060e8,2022-2023-T1
c-c7a9e06953a0,3.0,6.06,[C - ],v59-empty-program-students,s-5db7723060e8,2022-2023-T1
c-239100c6e3e3,3.0,5.41,[D+ - ],v59-empty-program-students,s-5db7723060e8,2022-2023-T2
c-3dea9b93ee13,3.0,4.67,Không đạt,v59-empty-program-students,s-5db7723060e8,2022-2023-T2
c-5a80bc32f3b4,2.0,6.35,[C - ],v59-empty-program-students,s-5db7723060e8,2022-2023-T2
c-a9cd83f06faa,3.0,4.01,Không đạt,v59-empty-program-students,s-5db7723060e8,2022-2023-T2
c-13ede1685a55,2.0,4.64,Không đạt,v59-empty-program-students,s-5f9c01544f73,2022-2023-T1
c-84c2f2557261,3.0,5.51,[C - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T1
c-96ccd79a1c5f,2.0,6.83,[C+ - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T1
c-cf39100d281f,3.0,7.35,[B - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T1
c-34029233ebf9,3.0,6.57,[C+ - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T2
c-5869d08faf4b,3.0,5.42,[D+ - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T2
c-9cb0d843cf9a,2.0,7.65,[B - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T2
c-ea97a425b188,3.0,5.69,[C - ],v59-empty-program-students,s-5f9c01544f73,2022-2023-T2
c-52967731e525,3.0,7.39,[B - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T1
c-9babf3266a62,3.0,6.69,[C+ - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T1
c-ab0325c15d96,3.0,6.18,[C - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T1
c-cb21cddecddf,3.0,7.19,[B - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T1
c-36119f0cdac9,3.0,5.94,[C - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T2
c-95d337bb1b89,3.0,7.11,[B - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T2
c-9ba2666dbccc,3.0,6.27,[C - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T2
c-e8111ff3a8d6,3.0,6.82,[C+ - ],v59-empty-program-students,s-5fa46247886b,2022-2023-T2
c-1f84e6b05b74,3.0,5.31,[D+ - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T1
c-27c8131fbaa4,2.0,6.38,[C - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T1
c-c0cd494d1ac6,3.0,6.45,[C - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T1
c-e467c06ee172,3.0,8.55,[A - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T1
c-60f5f755583d,2.0,7.69,[B - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T2
c-69c1e0c1b7d7,3.0,6.68,[C+ - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T2
c-8cab6b8cdf7d,3.0,7.63,[B - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T2
c-aa0acacca1f1,3.0,6.85,[C+ - ],v59-empty-program-students,s-60552b5d96d6,2022-2023-T2
c-4b00e7eedee0,3.0,9.21,[A - ],v59-empty-program-students,s-60698654f372,2022-2023-T1
c-8ccd18d00464,3.0,8.41,[B+ - ],v59-empty-program-students,s-60698654f372,2022-2023-T1
c-9c9cf71226ab,3.0,7.39,[B - ],v59-empty-program-students,s-60698654f372,2022-2023-T1
c-beb57f0fc411,3.0,9.17,[A - ],v59-empty-program-students,s-60698654f372,2022-2023-T1
c-79ef77958f88,3.0,9.4,[A - ],v59-empty-program-students,s-60698654f372,2022-2023-T2
c-d2edeab79aa6,3.0,8.27,[B+ - ],v59-empty-program-students,s-60698654f372,2022-2023-T2
c-e87037e61b93,3.0,9.4,[A - ],v59-empty-program-students,s-60698654f372,2022-2023-T2
c-f266c96556ce,3.0,7.27,[B - ],v59-empty-program-students,s-60698654f372,2022-2023-T2
c-2cf96d38c939,3.0,5.27,[D+ - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T1
c-3d18ce081fa0,3.0,6.21,[C - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T1
c-60b3dd07f5d5,3.0,7.18,[B - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T1
c-9577b611bc83,3.0,5.65,[C - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T1
c-3ca53fab6732,3.0,6.82,[C+ - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T2
c-6917bd0cf7f5,3.0,7.34,[B - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T2
c-b5726fdb4076,3.0,7.78,[B - ],v59-empty-program-students,s-6075f49dadbb,2022-2023-T2
c-cbb57f319760,2.0,4.97,Không đạt,v59-empty-program-students,s-6075f49dadbb,2022-2023-T2
c-5d77d664d115,3.0,8.19,[B+ - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T1
c-7098fe1de491,3.0,8.46,[B+ - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T1
c-7267158a6ef6,3.0,7.23,[B - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T1
c-77ab865d2fa0,3.0,8.72,[A - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T1
c-2d9a487f9969,3.0,6.5,[C - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T2
c-66368f1e0f93,3.0,8.38,[B+ - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T2
c-cb0fc3903475,2.0,8.74,[A - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T2
c-e10d16d6cdbd,3.0,8.86,[A - ],v59-empty-program-students,s-60ba99672de5,2022-2023-T2
c-225149b5f4d7,3.0,5.91,[C - ],v59-empty-program-students,s-60cd23717233,2022-2023-T1
c-9e3f617c95f5,2.0,6.42,[C - ],v59-empty-program-students,s-60cd23717233,2022-2023-T1
c-a2ce8322d6fd,3.0,6.21,[C - ],v59-empty-program-students,s-60cd23717233,2022-2023-T1
c-a98ef0880f47,2.0,5.6,[C - ],v59-empty-program-students,s-60cd23717233,2022-2023-T1
c-085d50bad14b,3.0,7.68,[B - ],v59-empty-program-students,s-60cd23717233,2022-2023-T2
c-741219aaea9c,3.0,5.0,Không đạt,v59-empty-program-students,s-60cd23717233,2022-2023-T2
c-8b49788779de,2.0,6.65,[C+ - ],v59-empty-program-students,s-60cd23717233,2022-2023-T2
